# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 314, 2.3664e+05, 2.6151e+02, 5.3075e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 2.4087e+05, 2.6151e+02, 1.2213e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 2.4510e+05, 2.6150e+02, 3.4276e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.4932e+05, 2.6150e+02, 5.6269e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.5355e+05, 2.6151e+02, 1.5464e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 2.5777e+05, 2.6150e+02, 3.7515e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.6200e+05, 2.6150e+02, 5.9572e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.6622e+05, 2.6151e+02, 1.8762e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 2.7045e+05, 2.6150e+02, 4.0773e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.7468e+05, 2.6150e+02, 6.2830e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.7890e+05, 2.6150e+02, 2.2052e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.8313e+05, 2.6151e+02, 4.4006e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 2.8735e+05, 2.6150e+02, 3.2327e-01, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.9158e+05, 2.6150e+02, 2.5295e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 2.9581e+05, 2.6151e+02, 4.7342e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.0003e+05, 2.6150e+02, 6.4943e-01, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.0426e+05, 2.6150e+02, 2.8492e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.0848e+05, 2.6151e+02, 5.0597e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.1271e+05, 2.6151e+02, 9.8070e-01, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.1693e+05, 2.6150e+02, 3.1846e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.2116e+05, 2.6151e+02, 5.3888e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.2539e+05, 2.6151e+02, 1.3035e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.2961e+05, 2.6150e+02, 3.5114e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.3384e+05, 2.6150e+02, 5.7179e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.3806e+05, 2.6151e+02, 1.6363e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.4229e+05, 2.6150e+02, 3.8371e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.4652e+05, 2.6150e+02, 6.0382e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.5074e+05, 2.6151e+02, 1.9569e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.5497e+05, 2.6150e+02, 4.1671e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.5919e+05, 2.6150e+02, 8.9839e-02, 6.9407e-01, 4.2061e-01
