# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 140, 6.0481e+05, 6.8122e+02, 7.4264e-01, 9.4128e-01, 2.4430e-01
0, 0, 0, 140, 6.2247e+05, 6.8188e+02, 5.6452e+00, 9.4134e-01, 2.4431e-01
0, 0, 0, 140, 6.4032e+05, 6.8335e+02, 3.4914e+00, 9.4147e-01, 2.4431e-01
0, 0, 0, 140, 6.5815e+05, 6.8387e+02, 2.1399e+00, 9.4151e-01, 2.4431e-01
0, 0, 0, 140, 6.7602e+05, 6.8647e+02, 5.6330e+00, 9.4173e-01, 2.4431e-01
0, 0, 0, 140, 6.9404e+05, 6.8765e+02, 3.3540e+00, 9.4183e-01, 2.4431e-01
0, 0, 0, 140, 7.1203e+05, 6.8813e+02, 1.8980e+00, 9.4187e-01, 2.4431e-01
0, 0, 0, 140, 7.3009e+05, 6.8816e+02, 4.5096e+00, 9.4188e-01, 2.4431e-01
0, 0, 0, 150, 0.0000e+00, 6.7906e+02, 9.6562e-01, 9.4109e-01, 2.4417e-01
0, 0, 0, 150, 3.9789e-02, 6.7906e+02, 9.6410e-01, 9.4109e-01, 2.4417e-01
0, 0, 0, 150, 1.7639e+04, 6.7622e+02, 5.7225e-01, 9.4085e-01, 2.4418e-01
0, 0, 0, 150, 3.5089e+04, 6.7324e+02, 1.1069e+00, 9.4058e-01, 2.4417e-01
0, 0, 0, 150, 5.2520e+04, 6.7390e+02, 2.3815e+00, 9.4064e-01, 2.4418e-01
0, 0, 0, 150, 7.0010e+04, 6.7466e+02, 1.3720e+00, 9.4071e-01, 2.4417e-01
0, 0, 0, 150, 8.7510e+04, 6.7473e+02, 6.2646e+00, 9.4072e-01, 2.4423e-01
0, 0, 0, 150, 1.0502e+05, 6.7457e+02, 4.3898e+00, 9.4070e-01, 2.4419e-01
0, 0, 0, 150, 1.2251e+05, 6.7432e+02, 3.5507e+00, 9.4068e-01, 2.4420e-01
0, 0, 0, 150, 1.3998e+05, 6.7431e+02, 3.2035e+00, 9.4068e-01, 2.4420e-01
0, 0, 0, 150, 1.5747e+05, 6.7495e+02, 2.4597e+00, 9.4074e-01, 2.4421e-01
0, 0, 0, 145, 0.0000e+00, 6.7906e+02, 8.7835e-01, 9.4109e-01, 2.4417e-01
0, 0, 0, 145, 1.7629e+04, 6.7737e+02, 8.7577e-01, 9.4095e-01, 2.4417e-01
0, 0, 0, 145, 3.5168e+04, 6.7519e+02, 4.2822e+00, 9.4076e-01, 2.4417e-01
0, 0, 0, 145, 5.2668e+04, 6.7477e+02, 2.9209e+00, 9.4072e-01, 2.4418e-01
0, 0, 0, 145, 7.0162e+04, 6.7544e+02, 1.7799e+00, 9.4078e-01, 2.4417e-01
0, 0, 0, 145, 8.7716e+04, 6.7581e+02, 4.6191e+00, 9.4081e-01, 2.4418e-01
0, 0, 0, 145, 1.0525e+05, 6.7622e+02, 1.8143e+00, 9.4085e-01, 2.4418e-01
0, 0, 0, 145, 1.2282e+05, 6.7565e+02, 4.0430e+00, 9.4080e-01, 2.4418e-01
0, 0, 0, 145, 1.4034e+05, 6.7558e+02, 2.0492e+00, 9.4079e-01, 2.4418e-01
0, 0, 0, 145, 1.5789e+05, 6.7589e+02, 4.8284e+00, 9.4082e-01, 2.4418e-01
0, 0, 0, 145, 1.7543e+05, 6.7585e+02, 2.2837e+00, 9.4081e-01, 2.4419e-01
0, 0, 0, 145, 1.9301e+05, 6.7632e+02, 4.0552e+00, 9.4086e-01, 2.4419e-01
0, 0, 0, 145, 2.1054e+05, 6.7546e+02, 1.3529e+00, 9.4078e-01, 2.4419e-01
0, 0, 0, 145, 2.2809e+05, 6.7529e+02, 4.4815e+00, 9.4076e-01, 2.4419e-01
0, 0, 0, 145, 2.4558e+05, 6.7459e+02, 3.3467e+00, 9.4070e-01, 2.4420e-01
0, 0, 0, 145, 2.6308e+05, 6.7521e+02, 2.1830e+00, 9.4076e-01, 2.4420e-01
0, 0, 0, 145, 2.8061e+05, 6.7852e+02, 5.7368e+00, 9.4105e-01, 2.4421e-01
0, 0, 0, 145, 2.9835e+05, 6.8145e+02, 1.6725e+00, 9.4130e-01, 2.4420e-01
0, 0, 0, 145, 3.1613e+05, 6.8259e+02, 1.8836e+00, 9.4140e-01, 2.4420e-01
0, 0, 0, 145, 3.3395e+05, 6.8189e+02, 9.0148e-01, 9.4134e-01, 2.4420e-01
0, 0, 0, 145, 3.5169e+05, 6.8090e+02, 3.0450e+00, 9.4126e-01, 2.4421e-01
0, 0, 0, 145, 3.6945e+05, 6.8056e+02, 4.4478e+00, 9.4122e-01, 2.4421e-01
0, 0, 0, 145, 3.8716e+05, 6.8056e+02, 1.3955e+00, 9.4122e-01, 2.4421e-01
0, 0, 0, 145, 4.0489e+05, 6.8046e+02, 3.7719e+00, 9.4122e-01, 2.4421e-01
0, 0, 0, 145, 4.2259e+05, 6.7950e+02, 1.1051e+00, 9.4113e-01, 2.4422e-01
0, 0, 0, 145, 4.4025e+05, 6.8114e+02, 6.1959e+00, 9.4128e-01, 2.4428e-01
0, 0, 0, 145, 4.5808e+05, 6.8283e+02, 4.7063e+00, 9.4142e-01, 2.4425e-01
0, 0, 0, 145, 4.7588e+05, 6.8210e+02, 4.5142e+00, 9.4136e-01, 2.4425e-01
0, 0, 0, 145, 4.9364e+05, 6.8343e+02, 5.5279e+00, 9.4147e-01, 2.4426e-01
0, 0, 0, 145, 5.1153e+05, 6.8531e+02, 1.7921e+00, 9.4163e-01, 2.4425e-01
0, 0, 0, 145, 5.2948e+05, 6.8681e+02, 2.4315e+00, 9.4176e-01, 2.4425e-01
0, 0, 0, 145, 5.4747e+05, 6.8683e+02, 9.7253e-01, 9.4176e-01, 2.4425e-01
0, 0, 0, 145, 5.6541e+05, 6.8621e+02, 1.6937e+00, 9.4171e-01, 2.4425e-01
0, 0, 0, 145, 5.8336e+05, 6.8683e+02, 1.8640e+00, 9.4176e-01, 2.4425e-01
0, 0, 0, 145, 6.0137e+05, 6.8445e+02, 2.0612e-01, 9.4156e-01, 2.4430e-01
0, 0, 0, 145, 6.1905e+05, 6.7884e+02, 4.2687e+00, 9.4108e-01, 2.4428e-01
0, 0, 0, 145, 6.3669e+05, 6.7765e+02, 3.9581e+00, 9.4097e-01, 2.4429e-01
0, 0, 0, 145, 6.5428e+05, 6.7825e+02, 5.3307e+00, 9.4102e-01, 2.4430e-01
0, 0, 0, 145, 6.7194e+05, 6.7814e+02, 4.3491e+00, 9.4101e-01, 2.4430e-01
0, 0, 0, 145, 6.8954e+05, 6.7904e+02, 5.5118e+00, 9.4109e-01, 2.4430e-01
0, 0, 0, 145, 7.0724e+05, 6.8038e+02, 2.5927e+00, 9.4121e-01, 2.4430e-01
0, 0, 0, 145, 7.2499e+05, 6.8046e+02, 4.2542e+00, 9.4121e-01, 2.4430e-01
0, 0, 0, 145, 7.4269e+05, 6.7991e+02, 1.6744e+00, 9.4117e-01, 2.4431e-01
0, 0, 0, 145, 7.6042e+05, 6.7960e+02, 4.1464e+00, 9.4114e-01, 2.4431e-01
0, 0, 0, 145, 7.7810e+05, 6.7982e+02, 2.1421e+00, 9.4116e-01, 2.4431e-01
0, 0, 0, 145, 7.9582e+05, 6.7995e+02, 4.8440e+00, 9.4117e-01, 2.4431e-01
0, 0, 0, 145, 8.1352e+05, 6.8019e+02, 2.1087e+00, 9.4119e-01, 2.4432e-01
0, 0, 0, 145, 8.3127e+05, 6.8058e+02, 3.8612e+00, 9.4123e-01, 2.4432e-01
0, 0, 0, 145, 8.4897e+05, 6.7902e+02, 8.9615e-01, 9.4109e-01, 2.4433e-01
0, 0, 0, 145, 8.6661e+05, 6.7693e+02, 8.1423e-01, 9.4091e-01, 2.4433e-01
0, 0, 0, 145, 8.8412e+05, 6.7578e+02, 5.2886e+00, 9.4081e-01, 2.4433e-01
0, 0, 0, 145, 9.0167e+05, 6.7670e+02, 1.7604e+00, 9.4089e-01, 2.4433e-01
0, 0, 0, 145, 9.1927e+05, 6.7730e+02, 3.0260e+00, 9.4094e-01, 2.4433e-01
0, 0, 0, 145, 9.3686e+05, 6.7696e+02, 4.3446e+00, 9.4091e-01, 2.4434e-01
0, 0, 0, 145, 9.5443e+05, 6.7404e+02, 3.7125e-01, 9.4065e-01, 2.4437e-01
0, 0, 0, 145, 9.7174e+05, 6.7036e+02, 6.2737e+00, 9.4033e-01, 2.4442e-01
0, 0, 0, 146, 0.0000e+00, 6.7906e+02, 8.9581e-01, 9.4109e-01, 2.4417e-01
0, 0, 0, 146, 1.7631e+04, 6.7718e+02, 8.0611e-01, 9.4093e-01, 2.4417e-01
0, 0, 0, 146, 3.5151e+04, 6.7509e+02, 4.9490e+00, 9.4075e-01, 2.4417e-01
0, 0, 0, 146, 5.2660e+04, 6.7490e+02, 3.2483e+00, 9.4073e-01, 2.4418e-01
0, 0, 0, 146, 7.0151e+04, 6.7469e+02, 2.2216e+00, 9.4071e-01, 2.4418e-01
0, 0, 0, 146, 8.7684e+04, 6.7932e+02, 5.8370e+00, 9.4112e-01, 2.4419e-01
0, 0, 0, 146, 1.0545e+05, 6.8051e+02, 6.3156e-01, 9.4122e-01, 2.4418e-01
0, 0, 0, 146, 1.2308e+05, 6.7563e+02, 4.0967e-01, 9.4080e-01, 2.4421e-01
0, 0, 0, 146, 1.4050e+05, 6.7316e+02, 2.2456e+00, 9.4058e-01, 2.4420e-01
0, 0, 0, 146, 1.5795e+05, 6.7396e+02, 2.6712e+00, 9.4065e-01, 2.4420e-01
0, 0, 0, 146, 1.7545e+05, 6.7498e+02, 1.5425e+00, 9.4074e-01, 2.4420e-01
0, 0, 0, 146, 1.9296e+05, 6.7823e+02, 5.7226e+00, 9.4102e-01, 2.4421e-01
0, 0, 0, 146, 2.1066e+05, 6.7984e+02, 2.9979e+00, 9.4116e-01, 2.4420e-01
0, 0, 0, 146, 2.2837e+05, 6.8045e+02, 6.2564e+00, 9.4122e-01, 2.4427e-01
0, 0, 0, 146, 2.4611e+05, 6.8141e+02, 2.1060e+00, 9.4130e-01, 2.4423e-01
0, 0, 0, 146, 2.6389e+05, 6.8195e+02, 2.6570e+00, 9.4135e-01, 2.4423e-01
0, 0, 0, 146, 2.8169e+05, 6.8295e+02, 2.3613e+00, 9.4143e-01, 2.4423e-01
0, 0, 0, 146, 2.9952e+05, 6.8264e+02, 9.9467e-01, 9.4140e-01, 2.4423e-01
0, 0, 0, 146, 3.1731e+05, 6.8169e+02, 9.8709e-01, 9.4132e-01, 2.4423e-01
0, 0, 0, 146, 3.3504e+05, 6.8031e+02, 3.3614e+00, 9.4120e-01, 2.4424e-01
0, 0, 0, 146, 3.5274e+05, 6.7811e+02, 5.7492e-01, 9.4101e-01, 2.4425e-01
0, 0, 0, 146, 3.7028e+05, 6.7510e+02, 4.2110e+00, 9.4075e-01, 2.4425e-01
0, 0, 0, 146, 3.8776e+05, 6.7404e+02, 3.3697e+00, 9.4065e-01, 2.4426e-01
0, 0, 0, 146, 4.0523e+05, 6.7374e+02, 3.2785e+00, 9.4063e-01, 2.4426e-01
0, 0, 0, 146, 4.2268e+05, 6.7295e+02, 3.6755e+00, 9.4056e-01, 2.4427e-01
0, 0, 0, 146, 4.4011e+05, 6.7286e+02, 4.9816e+00, 9.4055e-01, 2.4427e-01
0, 0, 0, 146, 4.5754e+05, 6.7131e+02, 4.5606e-02, 9.4042e-01, 2.4434e-01
0, 0, 0, 146, 4.7485e+05, 6.7333e+02, 6.1017e+00, 9.4059e-01, 2.4435e-01
0, 0, 0, 146, 4.9240e+05, 6.7646e+02, 2.6833e+00, 9.4087e-01, 2.4431e-01
0, 0, 0, 146, 5.0997e+05, 6.7617e+02, 4.9615e+00, 9.4084e-01, 2.4432e-01
0, 0, 0, 146, 5.2752e+05, 6.7636e+02, 1.6278e+00, 9.4086e-01, 2.4432e-01
0, 0, 0, 146, 5.4509e+05, 6.7539e+02, 3.9821e+00, 9.4077e-01, 2.4432e-01
0, 0, 0, 146, 5.6259e+05, 6.7534e+02, 2.3019e+00, 9.4077e-01, 2.4432e-01
0, 0, 0, 146, 5.8014e+05, 6.7747e+02, 5.3838e+00, 9.4095e-01, 2.4432e-01
0, 0, 0, 146, 5.9777e+05, 6.7930e+02, 5.3278e+00, 9.4111e-01, 2.4433e-01
0, 0, 0, 146, 6.1549e+05, 6.8044e+02, 2.1410e+00, 9.4121e-01, 2.4433e-01
0, 0, 0, 146, 6.3322e+05, 6.8006e+02, 4.3017e+00, 9.4118e-01, 2.4433e-01
0, 0, 0, 146, 6.5092e+05, 6.8035e+02, 1.4952e+00, 9.4120e-01, 2.4433e-01
0, 0, 0, 146, 6.6865e+05, 6.7981e+02, 4.1803e+00, 9.4116e-01, 2.4433e-01
0, 0, 0, 146, 6.8633e+05, 6.8014e+02, 2.2506e+00, 9.4119e-01, 2.4433e-01
0, 0, 0, 146, 7.0407e+05, 6.8019e+02, 4.1929e+00, 9.4119e-01, 2.4433e-01
0, 0, 0, 146, 7.2176e+05, 6.8011e+02, 1.8216e+00, 9.4118e-01, 2.4434e-01
0, 0, 0, 146, 7.3949e+05, 6.7997e+02, 4.4277e+00, 9.4117e-01, 2.4434e-01
0, 0, 0, 146, 7.5716e+05, 6.7977e+02, 2.5333e+00, 9.4115e-01, 2.4434e-01
0, 0, 0, 146, 7.7487e+05, 6.8324e+02, 5.7595e+00, 9.4145e-01, 2.4435e-01
0, 0, 0, 146, 7.9279e+05, 6.8478e+02, 8.9044e-01, 9.4158e-01, 2.4434e-01
0, 0, 0, 146, 8.1063e+05, 6.8545e+02, 5.5555e+00, 9.4164e-01, 2.4434e-01
0, 0, 0, 146, 8.2860e+05, 6.8676e+02, 4.9928e+00, 9.4175e-01, 2.4434e-01
0, 0, 0, 146, 8.4658e+05, 6.8643e+02, 4.1213e+00, 9.4172e-01, 2.4434e-01
0, 0, 0, 160, 0.0000e+00, 6.7906e+02, 1.1402e+00, 9.4109e-01, 2.4417e-01
0, 0, 0, 160, 3.9789e-02, 6.7906e+02, 1.1386e+00, 9.4109e-01, 2.4417e-01
0, 0, 0, 160, 1.7654e+04, 6.7572e+02, 1.8484e-01, 9.4081e-01, 2.4420e-01
0, 0, 0, 160, 3.5069e+04, 6.7300e+02, 2.0365e+00, 9.4056e-01, 2.4417e-01
0, 0, 0, 160, 5.2526e+04, 6.7448e+02, 2.3146e+00, 9.4070e-01, 2.4417e-01
0, 0, 0, 170, 0.0000e+00, 6.7906e+02, 1.3147e+00, 9.4109e-01, 2.4417e-01
0, 0, 0, 170, 1.7664e+04, 6.7970e+02, 6.2589e+00, 9.4116e-01, 2.4418e-01
0, 0, 0, 170, 3.5387e+04, 6.8116e+02, 2.6811e+00, 9.4128e-01, 2.4413e-01
0, 0, 0, 170, 5.3156e+04, 6.8134e+02, 3.6091e+00, 9.4130e-01, 2.4414e-01
0, 0, 0, 170, 7.0903e+04, 6.8203e+02, 5.3673e+00, 9.4135e-01, 2.4414e-01
0, 0, 0, 170, 8.8696e+04, 6.8338e+02, 5.3633e+00, 9.4147e-01, 2.4414e-01
0, 0, 0, 170, 1.0656e+05, 6.8451e+02, 2.7591e+00, 9.4157e-01, 2.4414e-01
0, 0, 0, 170, 1.2445e+05, 6.8645e+02, 5.4296e+00, 9.4173e-01, 2.4415e-01
0, 0, 0, 170, 1.4243e+05, 6.8671e+02, 4.3908e+00, 9.4176e-01, 2.4415e-01
